component_id,component_name,component_type,sku,tier_level,supplier_id,supplier_name,supplier_country,annual_volume,unit_cost_usd,lead_time_days,is_single_source,critical_component
COMP-0708,Touch Screen v2,display,SKU-DIS-00708,2,supplier_011,GlobalParts TAI-011,Taiwan,39869,86.57,82,1,0
COMP-0709,LED Array v3,display,SKU-DIS-00709,2,supplier_196,PrimeParts CHI-196,China,398056,49.04,32,1,0
COMP-0710,Plastic Shell v2,housing,SKU-HOU-00710,1,supplier_128,ApexManuf JAP-128,Japan,49855,6.81,36,0,0
COMP-0711,MCU Unit v4,semiconductor,SKU-SEM-00711,2,supplier_125,CoreTech USA-125,USA,165303,38.44,78,0,0
COMP-0712,Proximity Sensor v1,sensor,SKU-SEN-00712,3,supplier_004,EliteMfg TAI-004,Taiwan,18928,9.29,17,0,0
COMP-0713,Li-Ion Cell v3,battery_cell,SKU-BAT-00713,1,supplier_262,PrecisionCo CHI-262,China,263422,37.48,55,0,0
COMP-0714,Touch Screen v1,display,SKU-DIS-00714,1,supplier_125,CoreTech USA-125,USA,494550,66.7,54,0,0
COMP-0715,Front Camera v4,camera_module,SKU-CAM-00715,2,supplier_482,PrecisionCo USA-482,USA,150806,51.31,90,0,0
COMP-0716,Light Sensor v1,sensor,SKU-SEN-00716,2,supplier_278,ApexManuf JAP-278,Japan,278587,13.25,60,0,0
COMP-0717,Wide-Angle v1,camera_module,SKU-CAM-00717,1,supplier_363,UniComp CHI-363,China,440715,77.8,72,0,0
COMP-0718,Rigid-Flex PCB v4,pcb,SKU-PCB-00718,1,supplier_404,EliteMfg MEX-404,Mexico,457455,2.67,18,0,0
COMP-0719,Bluetooth IC v1,ic_chip,SKU-IC_-00719,2,supplier_041,GlobalParts CHI-041,China,497284,8.38,59,0,0
COMP-0720,Bluetooth IC v4,ic_chip,SKU-IC_-00720,1,supplier_260,TechMfg TAI-260,Taiwan,49165,1.83,82,0,0
COMP-0721,RF Cable v3,cable,SKU-CAB-00721,3,supplier_103,UniComp USA-103,USA,423776,1.23,8,0,0
COMP-0722,FPGA Chip v4,semiconductor,SKU-SEM-00722,1,supplier_376,PrimeParts CHI-376,China,340460,36.46,49,0,0
COMP-0723,Accelerometer v4,sensor,SKU-SEN-00723,1,supplier_350,TechMfg CHI-350,China,33474,2.71,35,0,0
COMP-0724,Back Cover v1,housing,SKU-HOU-00724,2,supplier_093,UniComp USA-093,USA,169346,14.65,16,0,0
COMP-0725,Battery Module v2,battery_cell,SKU-BAT-00725,1,supplier_091,GlobalParts TAI-091,Taiwan,373621,16.29,34,0,0
COMP-0726,RF Cable v3,cable,SKU-CAB-00726,2,supplier_437,NexGen TAI-437,Taiwan,444076,1.12,9,0,0
COMP-0727,Sub-PCB v3,pcb,SKU-PCB-00727,1,supplier_489,StarComp JAP-489,Japan,234809,19.55,37,0,0
COMP-0728,Accelerometer v3,sensor,SKU-SEN-00728,1,supplier_086,PrimeParts JAP-086,Japan,403547,10.97,54,0,0
COMP-0729,Telephoto Module v3,camera_module,SKU-CAM-00729,3,supplier_392,PrecisionCo CHI-392,China,67789,81.23,59,0,0
COMP-0730,Back Cover v2,housing,SKU-HOU-00730,3,supplier_132,PrecisionCo TAI-132,Taiwan,156060,3.34,14,1,0
COMP-0731,Wide-Angle v2,camera_module,SKU-CAM-00731,1,supplier_171,GlobalParts CHI-171,China,76896,84.31,41,0,0
COMP-0732,Power IC v3,semiconductor,SKU-SEM-00732,1,supplier_036,PrimeParts CHI-036,China,280483,76.54,80,0,0
COMP-0733,Bluetooth IC v3,ic_chip,SKU-IC_-00733,3,supplier_480,TechMfg CHI-480,China,217694,8.19,40,0,0
COMP-0734,NFC Chip v3,ic_chip,SKU-IC_-00734,2,supplier_256,PrimeParts CHI-256,China,249105,7.95,78,1,0
COMP-0735,FPGA Chip v3,semiconductor,SKU-SEM-00735,2,supplier_500,TechMfg TAI-500,Taiwan,64172,69.14,106,0,0
COMP-0736,DRAM Module v4,semiconductor,SKU-SEM-00736,2,supplier_022,PrecisionCo CHI-022,China,469743,23.84,110,0,0
COMP-0737,Back Cover v4,housing,SKU-HOU-00737,1,supplier_004,EliteMfg TAI-004,Taiwan,64573,2.38,33,0,0
COMP-0738,Power IC v4,semiconductor,SKU-SEM-00738,3,supplier_079,StarComp TAI-079,Taiwan,498715,79.55,61,1,0
COMP-0739,NFC Chip v1,ic_chip,SKU-IC_-00739,1,supplier_043,UniComp JAP-043,Japan,98034,5.94,26,0,0
COMP-0740,Frame v2,housing,SKU-HOU-00740,2,supplier_202,PrecisionCo GER-202,Germany,87671,8.23,32,0,0
COMP-0741,Battery Module v4,battery_cell,SKU-BAT-00741,2,supplier_236,PrimeParts JAP-236,Japan,94041,33.48,60,0,0
COMP-0742,Accelerometer v1,sensor,SKU-SEN-00742,2,supplier_063,UniComp CHI-063,China,90215,18.83,30,0,0
COMP-0743,FPGA Chip v1,semiconductor,SKU-SEM-00743,2,supplier_261,GlobalParts JAP-261,Japan,116744,65.76,64,0,1
COMP-0744,Li-Ion Cell v2,battery_cell,SKU-BAT-00744,3,supplier_310,TechMfg CHI-310,China,406894,77.27,52,0,0
COMP-0745,Gyroscope v3,sensor,SKU-SEN-00745,2,supplier_413,UniComp CHI-413,China,21151,1.65,43,0,0
COMP-0746,RF Cable v4,cable,SKU-CAB-00746,1,supplier_276,PrimeParts TAI-276,Taiwan,9423,1.68,18,0,0
COMP-0747,Power Cell v4,battery_cell,SKU-BAT-00747,3,supplier_051,GlobalParts JAP-051,Japan,161885,44.24,23,0,0
COMP-0748,Power IC v3,semiconductor,SKU-SEM-00748,1,supplier_036,PrimeParts CHI-036,China,477459,41.39,46,0,0
COMP-0749,Frame v4,housing,SKU-HOU-00749,1,supplier_064,EliteMfg MAL-064,Malaysia,341413,3.9,32,0,0
COMP-0750,Back Cover v2,housing,SKU-HOU-00750,2,supplier_475,CoreTech SOU-475,South Korea,227405,8.03,42,0,0
COMP-0751,Rigid-Flex PCB v3,pcb,SKU-PCB-00751,1,supplier_092,PrecisionCo USA-092,USA,347659,2.25,34,0,0
COMP-0752,Rigid-Flex PCB v1,pcb,SKU-PCB-00752,3,supplier_346,PrimeParts CHI-346,China,258312,12.67,24,0,0
COMP-0753,Telephoto Module v3,camera_module,SKU-CAM-00753,2,supplier_122,PrecisionCo SOU-122,South Korea,465418,147.03,70,0,0
COMP-0754,NFC Chip v3,ic_chip,SKU-IC_-00754,2,supplier_060,TechMfg SOU-060,South Korea,390373,1.55,62,0,0
COMP-0755,Gyroscope v1,sensor,SKU-SEN-00755,1,supplier_143,UniComp CHI-143,China,203369,3.73,38,0,0
COMP-0756,NFC Chip v1,ic_chip,SKU-IC_-00756,2,supplier_085,CoreTech SOU-085,South Korea,365333,8.97,34,0,1
COMP-0757,Li-Ion Cell v4,battery_cell,SKU-BAT-00757,1,supplier_261,GlobalParts JAP-261,Japan,149935,44.03,30,0,0
COMP-0758,LED Array v3,display,SKU-DIS-00758,1,supplier_458,ApexManuf SOU-458,South Korea,257700,87.82,39,0,0
COMP-0759,Touch Screen v3,display,SKU-DIS-00759,2,supplier_101,GlobalParts USA-101,USA,132389,80.14,61,0,0
COMP-0760,DRAM Module v3,semiconductor,SKU-SEM-00760,1,supplier_220,TechMfg GER-220,Germany,221181,13.4,102,0,0
COMP-0761,Power Wire v3,cable,SKU-CAB-00761,2,supplier_400,TechMfg CHI-400,China,254960,0.55,7,0,0
COMP-0762,Gyroscope v4,sensor,SKU-SEN-00762,3,supplier_298,ApexManuf TAI-298,Taiwan,237794,17.56,31,1,0
COMP-0763,Accelerometer v2,sensor,SKU-SEN-00763,1,supplier_186,PrimeParts TAI-186,Taiwan,357205,3.44,48,0,0
COMP-0764,Front Camera v4,camera_module,SKU-CAM-00764,2,supplier_388,ApexManuf USA-388,USA,469272,10.31,30,0,0
COMP-0765,Telephoto Module v2,camera_module,SKU-CAM-00765,1,supplier_153,UniComp GER-153,Germany,257522,41.98,67,0,1
COMP-0766,FPC Connector v2,connector,SKU-CON-00766,1,supplier_190,TechMfg CHI-190,China,284680,0.75,10,0,0
COMP-0767,Li-Ion Cell v4,battery_cell,SKU-BAT-00767,3,supplier_155,CoreTech TAI-155,Taiwan,400421,35.36,54,0,0
COMP-0768,Proximity Sensor v1,sensor,SKU-SEN-00768,3,supplier_284,EliteMfg TAI-284,Taiwan,192252,6.28,25,0,0
COMP-0769,HDMI Connector v2,connector,SKU-CON-00769,1,supplier_021,GlobalParts TAI-021,Taiwan,77093,2.74,28,0,0
COMP-0770,Aluminum Chassis v4,housing,SKU-HOU-00770,1,supplier_230,TechMfg CHI-230,China,247395,8.54,29,0,0
COMP-0771,Accelerometer v1,sensor,SKU-SEN-00771,3,supplier_422,PrecisionCo SOU-422,South Korea,302534,13.38,44,0,0
COMP-0772,FPC Connector v1,connector,SKU-CON-00772,1,supplier_168,ApexManuf CHI-168,China,336153,0.18,21,0,0
COMP-0773,Light Sensor v3,sensor,SKU-SEN-00773,2,supplier_211,GlobalParts CHI-211,China,179451,19.4,29,0,0
COMP-0774,Main Camera v4,camera_module,SKU-CAM-00774,1,supplier_076,PrimeParts TAI-076,Taiwan,180936,148.87,70,0,0
COMP-0775,RF Cable v1,cable,SKU-CAB-00775,1,supplier_453,UniComp TAI-453,Taiwan,10078,0.09,16,0,0
COMP-0776,Bluetooth IC v1,ic_chip,SKU-IC_-00776,2,supplier_328,ApexManuf CHI-328,China,449484,8.3,37,0,0
COMP-0777,Rigid-Flex PCB v2,pcb,SKU-PCB-00777,2,supplier_230,TechMfg CHI-230,China,434419,6.8,39,0,0
COMP-0778,Board-to-Board v3,connector,SKU-CON-00778,2,supplier_141,GlobalParts MEX-141,Mexico,89503,0.9,9,0,0
COMP-0779,Proximity Sensor v4,sensor,SKU-SEN-00779,3,supplier_263,UniComp CHI-263,China,106386,2.59,60,0,0
COMP-0780,DRAM Module v1,semiconductor,SKU-SEM-00780,2,supplier_179,StarComp GER-179,Germany,12440,68.64,82,1,0
COMP-0781,FPGA Chip v2,semiconductor,SKU-SEM-00781,2,supplier_010,TechMfg CHI-010,China,385892,37.37,91,0,0
COMP-0782,NAND Flash v2,semiconductor,SKU-SEM-00782,2,supplier_199,StarComp CHI-199,China,430163,60.75,59,0,0
COMP-0783,OLED Display v4,display,SKU-DIS-00783,2,supplier_295,CoreTech TAI-295,Taiwan,429666,19.03,83,0,1
COMP-0784,Aluminum Chassis v1,housing,SKU-HOU-00784,2,supplier_151,GlobalParts USA-151,USA,432436,11.57,23,0,0
COMP-0785,Wi-Fi IC v3,ic_chip,SKU-IC_-00785,2,supplier_043,UniComp JAP-043,Japan,479296,8.52,75,0,0
COMP-0786,Flex PCB v1,pcb,SKU-PCB-00786,2,supplier_279,StarComp CHI-279,China,483378,6.62,35,0,0
COMP-0787,NFC Chip v3,ic_chip,SKU-IC_-00787,1,supplier_386,PrimeParts CHI-386,China,305910,4.87,66,0,1
COMP-0788,Back Cover v1,housing,SKU-HOU-00788,2,supplier_046,PrimeParts MEX-046,Mexico,209720,2.55,41,0,0
COMP-0789,OLED Display v4,display,SKU-DIS-00789,1,supplier_025,CoreTech JAP-025,Japan,207125,61.75,90,0,0
COMP-0790,OLED Display v3,display,SKU-DIS-00790,3,supplier_138,ApexManuf CHI-138,China,103368,88.46,45,0,0
COMP-0791,Sub-PCB v1,pcb,SKU-PCB-00791,2,supplier_036,PrimeParts CHI-036,China,117897,17.22,14,0,0
COMP-0792,HDMI Connector v1,connector,SKU-CON-00792,2,supplier_374,EliteMfg CHI-374,China,259335,0.12,24,0,0
COMP-0793,FPC Connector v3,connector,SKU-CON-00793,1,supplier_496,PrimeParts TAI-496,Taiwan,5276,2.45,13,1,0
COMP-0794,NAND Flash v3,semiconductor,SKU-SEM-00794,2,supplier_331,GlobalParts TAI-331,Taiwan,106321,44.75,47,0,0
COMP-0795,NFC Chip v3,ic_chip,SKU-IC_-00795,3,supplier_152,PrecisionCo CHI-152,China,413119,3.71,32,0,0
COMP-0796,Rigid-Flex PCB v4,pcb,SKU-PCB-00796,3,supplier_096,PrimeParts CHI-096,China,458539,12.74,16,0,0
COMP-0797,Aluminum Chassis v3,housing,SKU-HOU-00797,2,supplier_339,StarComp CHI-339,China,473056,14.73,41,0,0
COMP-0798,Telephoto Module v3,camera_module,SKU-CAM-00798,2,supplier_385,CoreTech CHI-385,China,212948,100.13,85,0,0
COMP-0799,LED Array v4,display,SKU-DIS-00799,2,supplier_118,ApexManuf CHI-118,China,485537,28.31,74,0,0
COMP-0800,Mainboard PCB v1,pcb,SKU-PCB-00800,2,supplier_490,TechMfg SOU-490,South Korea,107906,8.96,19,0,0
COMP-0801,DRAM Module v2,semiconductor,SKU-SEM-00801,3,supplier_312,PrecisionCo SOU-312,South Korea,321948,52.48,119,0,0
COMP-0802,FPC Connector v3,connector,SKU-CON-00802,3,supplier_161,GlobalParts IND-161,India,447302,0.36,12,0,0
COMP-0803,LED Array v1,display,SKU-DIS-00803,1,supplier_433,UniComp USA-433,USA,37212,58.71,71,1,0
COMP-0804,Data Cable v3,cable,SKU-CAB-00804,1,supplier_144,EliteMfg TAI-144,Taiwan,238345,0.9,15,0,0
COMP-0805,Telephoto Module v2,camera_module,SKU-CAM-00805,3,supplier_108,ApexManuf SOU-108,South Korea,376719,135.94,68,0,1
COMP-0806,Aluminum Chassis v3,housing,SKU-HOU-00806,3,supplier_312,PrecisionCo SOU-312,South Korea,435041,3.33,24,0,0
COMP-0807,OLED Display v2,display,SKU-DIS-00807,2,supplier_137,NexGen SOU-137,South Korea,311970,36.2,49,0,0
COMP-0808,Proximity Sensor v4,sensor,SKU-SEN-00808,1,supplier_027,NexGen TAI-027,Taiwan,33489,3.93,46,0,0
COMP-0809,Wi-Fi IC v3,ic_chip,SKU-IC_-00809,1,supplier_101,GlobalParts USA-101,USA,8516,0.49,54,1,0
COMP-0810,HDMI Connector v3,connector,SKU-CON-00810,3,supplier_498,ApexManuf CHI-498,China,96516,0.96,12,0,0
COMP-0811,Data Cable v1,cable,SKU-CAB-00811,3,supplier_423,UniComp JAP-423,Japan,226394,0.26,8,0,0
COMP-0812,Front Camera v4,camera_module,SKU-CAM-00812,3,supplier_436,PrimeParts CHI-436,China,55894,90.4,36,0,0
COMP-0813,Mainboard PCB v2,pcb,SKU-PCB-00813,3,supplier_344,EliteMfg TAI-344,Taiwan,204163,2.99,28,0,0
COMP-0814,Flex PCB v1,pcb,SKU-PCB-00814,3,supplier_205,CoreTech TAI-205,Taiwan,469275,22.0,24,0,0
COMP-0815,Front Camera v3,camera_module,SKU-CAM-00815,1,supplier_079,StarComp TAI-079,Taiwan,496325,49.37,32,0,0
COMP-0816,FPGA Chip v3,semiconductor,SKU-SEM-00816,1,supplier_072,PrecisionCo CHI-072,China,204730,7.13,55,0,1
COMP-0817,Light Sensor v3,sensor,SKU-SEN-00817,1,supplier_473,UniComp TAI-473,Taiwan,171310,14.87,49,0,0
COMP-0818,Light Sensor v2,sensor,SKU-SEN-00818,1,supplier_174,EliteMfg JAP-174,Japan,140624,17.2,35,0,0
COMP-0819,Proximity Sensor v1,sensor,SKU-SEN-00819,1,supplier_236,PrimeParts JAP-236,Japan,212713,17.16,48,0,0
COMP-0820,Sub-PCB v2,pcb,SKU-PCB-00820,2,supplier_335,CoreTech TAI-335,Taiwan,84554,13.6,29,1,0
COMP-0821,Power Wire v2,cable,SKU-CAB-00821,2,supplier_489,StarComp JAP-489,Japan,381870,0.75,12,0,0
COMP-0822,Li-Ion Cell v4,battery_cell,SKU-BAT-00822,1,supplier_149,StarComp USA-149,USA,250691,17.56,38,0,0
COMP-0823,DRAM Module v2,semiconductor,SKU-SEM-00823,1,supplier_397,NexGen CHI-397,China,131613,72.19,91,0,0
COMP-0824,Flex PCB v1,pcb,SKU-PCB-00824,1,supplier_097,NexGen CHI-097,China,210795,13.16,32,0,0
COMP-0825,USB-C Port v2,connector,SKU-CON-00825,2,supplier_224,EliteMfg CHI-224,China,373217,1.86,13,0,0
COMP-0826,Accelerometer v4,sensor,SKU-SEN-00826,3,supplier_169,StarComp CHI-169,China,125574,12.3,26,0,0
COMP-0827,Gyroscope v1,sensor,SKU-SEN-00827,3,supplier_159,StarComp TAI-159,Taiwan,62447,5.12,30,0,0
COMP-0828,Power Wire v2,cable,SKU-CAB-00828,2,supplier_373,UniComp TAI-373,Taiwan,93650,0.27,7,0,1
COMP-0829,Battery Module v3,battery_cell,SKU-BAT-00829,1,supplier_105,CoreTech JAP-105,Japan,227674,27.88,52,0,0
COMP-0830,Aluminum Chassis v1,housing,SKU-HOU-00830,2,supplier_019,StarComp USA-019,USA,291484,13.1,33,0,0
COMP-0831,Wi-Fi IC v4,ic_chip,SKU-IC_-00831,2,supplier_099,StarComp SOU-099,South Korea,15187,4.88,46,0,0
COMP-0832,Power Wire v1,cable,SKU-CAB-00832,2,supplier_273,UniComp CHI-273,China,316531,0.14,21,0,0
COMP-0833,Audio Codec v2,ic_chip,SKU-IC_-00833,2,supplier_251,GlobalParts CHI-251,China,240859,5.12,85,1,0
COMP-0834,OLED Display v3,display,SKU-DIS-00834,2,supplier_137,NexGen SOU-137,South Korea,42967,29.65,64,0,0
COMP-0835,Back Cover v1,housing,SKU-HOU-00835,1,supplier_323,UniComp SOU-323,South Korea,324176,6.98,14,0,1
COMP-0836,Wi-Fi IC v4,ic_chip,SKU-IC_-00836,2,supplier_038,ApexManuf USA-038,USA,234311,2.83,26,0,0
COMP-0837,Proximity Sensor v3,sensor,SKU-SEN-00837,3,supplier_155,CoreTech TAI-155,Taiwan,461602,11.91,57,0,1
COMP-0838,Board-to-Board v4,connector,SKU-CON-00838,1,supplier_435,CoreTech TAI-435,Taiwan,355782,0.45,24,1,0
COMP-0839,Touch Screen v2,display,SKU-DIS-00839,1,supplier_246,PrimeParts CHI-246,China,377388,114.87,46,1,0
COMP-0840,Plastic Shell v1,housing,SKU-HOU-00840,1,supplier_091,GlobalParts TAI-091,Taiwan,223559,12.72,29,0,1
COMP-0841,Frame v3,housing,SKU-HOU-00841,1,supplier_219,StarComp TAI-219,Taiwan,216493,7.21,15,0,0
COMP-0842,Rigid-Flex PCB v4,pcb,SKU-PCB-00842,2,supplier_365,CoreTech CHI-365,China,365091,11.47,33,0,0
COMP-0843,Flex PCB v1,pcb,SKU-PCB-00843,2,supplier_259,StarComp CHI-259,China,432442,23.57,30,0,0
COMP-0844,Front Camera v1,camera_module,SKU-CAM-00844,1,supplier_008,ApexManuf SOU-008,South Korea,360839,85.68,60,0,0
COMP-0845,NFC Chip v2,ic_chip,SKU-IC_-00845,1,supplier_358,ApexManuf GER-358,Germany,236876,7.07,67,0,0
COMP-0846,Bluetooth IC v2,ic_chip,SKU-IC_-00846,1,supplier_202,PrecisionCo GER-202,Germany,486852,7.89,49,0,0
COMP-0847,Light Sensor v1,sensor,SKU-SEN-00847,1,supplier_297,NexGen USA-297,USA,20773,14.93,46,0,0
COMP-0848,OLED Display v3,display,SKU-DIS-00848,1,supplier_414,EliteMfg CHI-414,China,201563,19.14,30,0,0
COMP-0849,RF Cable v1,cable,SKU-CAB-00849,2,supplier_440,TechMfg CHI-440,China,323545,0.86,11,0,0
COMP-0850,LiPo Pack v1,battery_cell,SKU-BAT-00850,1,supplier_151,GlobalParts USA-151,USA,59715,14.88,47,0,0
COMP-0851,Light Sensor v1,sensor,SKU-SEN-00851,2,supplier_101,GlobalParts USA-101,USA,37478,2.94,51,0,0
COMP-0852,RF Cable v1,cable,SKU-CAB-00852,2,supplier_475,CoreTech SOU-475,South Korea,343835,0.06,16,0,1
COMP-0853,Plastic Shell v4,housing,SKU-HOU-00853,3,supplier_253,UniComp CHI-253,China,142500,11.74,22,0,0
COMP-0854,Coaxial Cable v4,cable,SKU-CAB-00854,1,supplier_058,ApexManuf CHI-058,China,199513,0.89,10,0,0
COMP-0855,NFC Chip v2,ic_chip,SKU-IC_-00855,1,supplier_217,NexGen CHI-217,China,260843,5.89,69,0,0
COMP-0856,Proximity Sensor v2,sensor,SKU-SEN-00856,1,supplier_278,ApexManuf JAP-278,Japan,287552,8.06,45,0,0
COMP-0857,Data Cable v3,cable,SKU-CAB-00857,2,supplier_075,CoreTech SOU-075,South Korea,380302,0.69,16,0,1
COMP-0858,Light Sensor v1,sensor,SKU-SEN-00858,1,supplier_423,UniComp JAP-423,Japan,54527,8.18,46,0,0
COMP-0859,Wide-Angle v2,camera_module,SKU-CAM-00859,1,supplier_113,UniComp TAI-113,Taiwan,236560,47.62,56,0,0
COMP-0860,Telephoto Module v1,camera_module,SKU-CAM-00860,1,supplier_241,GlobalParts CHI-241,China,493616,134.43,60,0,0
COMP-0861,Light Sensor v3,sensor,SKU-SEN-00861,1,supplier_250,TechMfg CHI-250,China,445263,17.63,22,0,0
COMP-0862,Touch Screen v4,display,SKU-DIS-00862,3,supplier_287,NexGen CHI-287,China,256522,83.49,37,0,0
COMP-0863,Mainboard PCB v4,pcb,SKU-PCB-00863,2,supplier_061,GlobalParts GER-061,Germany,20242,23.59,26,0,0
COMP-0864,Data Cable v1,cable,SKU-CAB-00864,2,supplier_408,ApexManuf CHI-408,China,60024,1.84,17,0,0
COMP-0865,OLED Display v4,display,SKU-DIS-00865,1,supplier_195,CoreTech MAL-195,Malaysia,364339,106.17,46,1,0
COMP-0866,Front Camera v1,camera_module,SKU-CAM-00866,1,supplier_171,GlobalParts CHI-171,China,328323,110.33,59,0,0
COMP-0867,HDMI Connector v3,connector,SKU-CON-00867,2,supplier_379,StarComp CHI-379,China,331161,0.79,25,0,0
COMP-0868,Flex PCB v3,pcb,SKU-PCB-00868,1,supplier_077,NexGen CHI-077,China,438707,16.16,37,0,0
COMP-0869,Aluminum Chassis v2,housing,SKU-HOU-00869,1,supplier_430,TechMfg JAP-430,Japan,122943,14.77,33,0,1
COMP-0870,NFC Chip v3,ic_chip,SKU-IC_-00870,2,supplier_401,GlobalParts IND-401,India,237264,6.59,75,0,0
COMP-0871,Telephoto Module v3,camera_module,SKU-CAM-00871,2,supplier_114,EliteMfg TAI-114,Taiwan,309375,147.29,44,0,0
COMP-0872,Main Camera v4,camera_module,SKU-CAM-00872,3,supplier_119,StarComp CHI-119,China,260579,60.53,44,0,0
COMP-0873,Telephoto Module v1,camera_module,SKU-CAM-00873,1,supplier_080,TechMfg SOU-080,South Korea,32594,44.12,59,0,1
COMP-0874,Li-Ion Cell v2,battery_cell,SKU-BAT-00874,1,supplier_005,CoreTech TAI-005,Taiwan,10441,5.71,33,0,0
COMP-0875,Telephoto Module v3,camera_module,SKU-CAM-00875,1,supplier_314,EliteMfg CHI-314,China,84829,132.19,49,0,0
COMP-0876,NFC Chip v2,ic_chip,SKU-IC_-00876,2,supplier_206,PrimeParts CHI-206,China,256666,8.14,35,0,0
COMP-0877,Board-to-Board v1,connector,SKU-CON-00877,1,supplier_456,PrimeParts TAI-456,Taiwan,325258,0.52,14,0,0
COMP-0878,LiPo Pack v1,battery_cell,SKU-BAT-00878,2,supplier_167,NexGen CHI-167,China,277190,82.99,28,0,0
COMP-0879,Li-Ion Cell v2,battery_cell,SKU-BAT-00879,3,supplier_004,EliteMfg TAI-004,Taiwan,134061,33.92,49,0,0
COMP-0880,Telephoto Module v2,camera_module,SKU-CAM-00880,1,supplier_112,PrecisionCo JAP-112,Japan,479770,59.45,58,0,0
COMP-0881,Back Cover v2,housing,SKU-HOU-00881,2,supplier_110,TechMfg JAP-110,Japan,131081,2.92,38,0,0
COMP-0882,Wi-Fi IC v3,ic_chip,SKU-IC_-00882,2,supplier_220,TechMfg GER-220,Germany,343757,7.05,66,0,0
COMP-0883,Data Cable v1,cable,SKU-CAB-00883,2,supplier_118,ApexManuf CHI-118,China,39037,1.46,10,0,0
COMP-0884,Accelerometer v1,sensor,SKU-SEN-00884,2,supplier_146,PrimeParts USA-146,USA,392420,12.22,36,0,0
COMP-0885,Bluetooth IC v3,ic_chip,SKU-IC_-00885,3,supplier_460,TechMfg CHI-460,China,267759,6.33,82,1,0
COMP-0886,FPC Connector v2,connector,SKU-CON-00886,2,supplier_305,CoreTech TAI-305,Taiwan,214902,1.8,14,1,0
COMP-0887,Aluminum Chassis v1,housing,SKU-HOU-00887,3,supplier_004,EliteMfg TAI-004,Taiwan,34429,8.11,15,0,0
COMP-0888,FPC Connector v1,connector,SKU-CON-00888,3,supplier_100,TechMfg CHI-100,China,383692,2.66,11,0,0
COMP-0889,Audio Codec v1,ic_chip,SKU-IC_-00889,1,supplier_121,GlobalParts TAI-121,Taiwan,88075,4.04,43,0,0
COMP-0890,Mainboard PCB v1,pcb,SKU-PCB-00890,1,supplier_500,TechMfg TAI-500,Taiwan,405090,4.82,40,0,0
COMP-0891,Wide-Angle v4,camera_module,SKU-CAM-00891,2,supplier_113,UniComp TAI-113,Taiwan,244715,26.84,64,0,0
COMP-0892,Frame v3,housing,SKU-HOU-00892,2,supplier_138,ApexManuf CHI-138,China,351824,9.24,31,0,0
COMP-0893,Aluminum Chassis v3,housing,SKU-HOU-00893,1,supplier_085,CoreTech SOU-085,South Korea,453395,2.6,23,0,0
COMP-0894,Power Cell v2,battery_cell,SKU-BAT-00894,2,supplier_257,NexGen SOU-257,South Korea,21299,27.03,35,0,0
COMP-0895,Battery Module v2,battery_cell,SKU-BAT-00895,1,supplier_148,ApexManuf CHI-148,China,114755,47.0,39,0,0
COMP-0896,Frame v3,housing,SKU-HOU-00896,2,supplier_112,PrecisionCo JAP-112,Japan,237654,5.57,18,0,0
COMP-0897,NFC Chip v4,ic_chip,SKU-IC_-00897,2,supplier_088,ApexManuf CHI-088,China,217441,0.61,50,1,0
COMP-0898,Power Wire v1,cable,SKU-CAB-00898,2,supplier_207,NexGen JAP-207,Japan,493381,1.88,13,0,0
COMP-0899,Data Cable v4,cable,SKU-CAB-00899,2,supplier_207,NexGen JAP-207,Japan,417784,0.74,12,0,1
COMP-0900,LED Array v1,display,SKU-DIS-00900,2,supplier_278,ApexManuf JAP-278,Japan,450474,100.21,69,0,0
COMP-0901,Audio Codec v1,ic_chip,SKU-IC_-00901,1,supplier_282,PrecisionCo TAI-282,Taiwan,337761,6.18,22,0,0
COMP-0902,Light Sensor v1,sensor,SKU-SEN-00902,1,supplier_226,PrimeParts CHI-226,China,411321,10.44,27,0,0
COMP-0903,Wide-Angle v2,camera_module,SKU-CAM-00903,2,supplier_086,PrimeParts JAP-086,Japan,375346,141.05,75,0,0
COMP-0904,NAND Flash v1,semiconductor,SKU-SEM-00904,2,supplier_464,EliteMfg TAI-464,Taiwan,406570,5.25,103,0,0
COMP-0905,Flex PCB v3,pcb,SKU-PCB-00905,1,supplier_312,PrecisionCo SOU-312,South Korea,53684,14.3,27,0,0
COMP-0906,Proximity Sensor v3,sensor,SKU-SEN-00906,2,supplier_021,GlobalParts TAI-021,Taiwan,62286,18.38,24,0,0
COMP-0907,Frame v1,housing,SKU-HOU-00907,1,supplier_150,TechMfg CHI-150,China,329861,7.43,21,0,0
COMP-0908,Board-to-Board v4,connector,SKU-CON-00908,1,supplier_251,GlobalParts CHI-251,China,117484,0.72,7,0,0
COMP-0909,Board-to-Board v3,connector,SKU-CON-00909,2,supplier_311,GlobalParts SOU-311,South Korea,280666,2.79,14,0,0
COMP-0910,LiPo Pack v2,battery_cell,SKU-BAT-00910,3,supplier_418,ApexManuf CHI-418,China,387630,80.8,40,0,0
COMP-0911,Gyroscope v1,sensor,SKU-SEN-00911,1,supplier_330,TechMfg TAI-330,Taiwan,491156,4.74,36,0,0
COMP-0912,LCD Panel v2,display,SKU-DIS-00912,1,supplier_002,PrecisionCo JAP-002,Japan,263653,57.35,65,0,0
COMP-0913,DRAM Module v4,semiconductor,SKU-SEM-00913,3,supplier_496,PrimeParts TAI-496,Taiwan,250900,33.79,54,0,1
